extract_date,department_location_key,parent_revenue_location_name,revenue_location_name,unit_grouping,department_name,department_level_of_care_group,extract_hour,extract_minute,valid_from_instant,valid_to_instant,is_topofhour,staffed_beds,open_beds,occupied_beds,unavailable_beds,staffed_occupancy_percent,number_incoming,number_outgoing,number_expected_open,is_current,licensed_beds,physical_beds,is_endofday,ETLInsertedDateTime
2026-05-28,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-05-28 18:00:00,2026-05-28 19:00:00,1,13,6,7,3,54,6,5,5,0,16,16,0,
2026-05-28,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-05-28 23:00:00,2026-05-29 00:00:00,1,11,4,7,4,64,6,5,3,0,16,16,1,
2026-05-29,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-05-29 08:00:00,2026-05-29 09:00:00,1,15,6,9,1,60,0,0,6,0,16,16,0,
2026-05-29,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-05-29 18:00:00,2026-05-29 19:00:00,1,11,4,7,5,64,1,5,8,0,16,16,0,
2026-05-29,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-05-29 23:00:00,2026-05-30 00:00:00,1,15,6,9,1,60,3,2,5,0,16,16,1,
2026-05-30,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-05-30 08:00:00,2026-05-30 09:00:00,1,15,5,10,0,67,4,5,6,0,16,16,0,
2026-05-30,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-05-30 18:00:00,2026-05-30 19:00:00,1,15,5,10,1,67,1,5,9,0,16,16,0,
2026-05-30,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-05-30 23:00:00,2026-05-31 00:00:00,1,14,5,9,2,64,0,6,11,0,16,16,1,
2026-05-31,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-05-31 08:00:00,2026-05-31 09:00:00,1,12,4,8,4,67,4,3,3,0,16,16,0,
2026-05-31,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-05-31 18:00:00,2026-05-31 19:00:00,1,13,4,9,2,69,0,1,5,0,16,16,0,
2026-05-31,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-05-31 23:00:00,2026-06-01 00:00:00,1,14,4,10,1,71,6,6,4,0,16,16,1,
2026-06-01,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-01 00:00:00,2026-06-01 01:00:00,1,14,6,8,1,57,0,3,9,0,16,16,0,
2026-06-01,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-01 04:00:00,2026-06-01 05:00:00,1,15,5,10,1,67,5,0,0,0,16,16,0,
2026-06-01,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-01 08:00:00,2026-06-01 09:00:00,1,12,4,8,3,67,4,4,4,0,16,16,0,
2026-06-01,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-01 12:00:00,2026-06-01 13:00:00,1,13,5,8,2,62,2,1,4,0,16,16,0,
2026-06-01,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-01 18:00:00,2026-06-01 19:00:00,1,15,5,10,1,67,5,6,6,0,16,16,0,
2026-06-01,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-01 23:00:00,2026-06-02 00:00:00,1,14,5,9,2,64,5,0,0,0,16,16,1,
2026-06-02,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-02 00:00:00,2026-06-02 01:00:00,1,15,5,10,1,67,6,2,1,0,16,16,0,
2026-06-02,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-02 04:00:00,2026-06-02 05:00:00,1,15,5,10,1,67,5,0,0,0,16,16,0,
2026-06-02,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-02 08:00:00,2026-06-02 09:00:00,1,15,6,9,0,60,1,2,7,0,16,16,0,
2026-06-02,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-02 12:00:00,2026-06-02 13:00:00,1,15,6,9,0,60,0,1,7,0,16,16,0,
2026-06-02,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-02 18:00:00,2026-06-02 19:00:00,1,13,5,8,3,62,2,5,8,0,16,16,0,
2026-06-02,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-02 23:00:00,2026-06-03 00:00:00,1,15,6,9,0,60,3,2,5,0,16,16,1,
2026-06-03,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-03 00:00:00,2026-06-03 01:00:00,1,15,6,9,0,60,2,2,6,0,16,16,0,
2026-06-03,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-03 04:00:00,2026-06-03 05:00:00,1,14,5,9,1,64,5,1,1,0,16,16,0,
2026-06-03,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-03 08:00:00,2026-06-03 09:00:00,1,11,3,8,5,73,1,6,8,0,16,16,0,
2026-06-03,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-03 12:00:00,2026-06-03 13:00:00,1,15,5,10,0,67,6,4,3,0,16,16,0,
2026-06-03,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-03 18:00:00,2026-06-03 19:00:00,1,14,6,8,2,57,2,0,4,0,16,16,0,
2026-06-03,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-03 23:00:00,2026-06-04 00:00:00,1,13,5,8,3,62,6,0,0,0,16,16,1,
2026-06-04,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-04 00:00:00,2026-06-04 01:00:00,1,15,5,10,0,67,2,6,9,0,16,16,0,
2026-06-04,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-04 04:00:00,2026-06-04 05:00:00,1,14,6,8,2,57,0,5,11,0,16,16,0,
2026-06-04,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-04 08:00:00,2026-06-04 09:00:00,1,12,5,7,4,58,5,0,0,0,16,16,0,
2026-06-04,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-04 12:00:00,2026-06-04 13:00:00,1,11,4,7,5,64,5,3,2,0,16,16,0,
2026-06-04,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-04 18:00:00,2026-06-04 19:00:00,1,15,7,8,0,53,0,1,8,0,16,16,0,
2026-06-04,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-04 23:00:00,2026-06-05 00:00:00,1,13,5,8,3,62,4,1,2,0,16,16,1,
2026-06-05,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-05 00:00:00,2026-06-05 01:00:00,1,11,4,7,5,64,0,5,9,0,16,16,0,
2026-06-05,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-05 04:00:00,2026-06-05 05:00:00,1,11,4,7,5,64,6,1,0,0,16,16,0,
2026-06-05,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-05 08:00:00,2026-06-05 09:00:00,1,13,4,9,3,69,6,0,0,0,16,16,0,
2026-06-05,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-05 12:00:00,2026-06-05 13:00:00,1,12,4,8,4,67,5,2,1,0,16,16,0,
2026-06-05,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-05 18:00:00,2026-06-05 19:00:00,1,14,5,9,2,64,6,3,2,0,16,16,0,
2026-06-05,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-05 23:00:00,2026-06-06 00:00:00,1,11,5,6,5,55,6,6,5,0,16,16,1,
2026-06-06,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-06 00:00:00,2026-06-06 01:00:00,1,11,5,6,5,55,2,5,8,0,16,16,0,
2026-06-06,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-06 04:00:00,2026-06-06 05:00:00,1,11,4,7,5,64,6,0,0,0,16,16,0,
2026-06-06,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-06 08:00:00,2026-06-06 09:00:00,1,12,5,7,3,58,4,2,3,0,16,16,0,
2026-06-06,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-06 12:00:00,2026-06-06 13:00:00,1,13,5,8,3,62,6,6,5,0,16,16,0,
2026-06-06,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-06 18:00:00,2026-06-06 19:00:00,1,12,4,8,4,67,5,3,2,0,16,16,0,
2026-06-06,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-06 23:00:00,2026-06-07 00:00:00,1,11,4,7,5,64,6,0,0,0,16,16,1,
2026-06-07,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-07 00:00:00,2026-06-07 01:00:00,1,13,6,7,2,54,6,6,6,0,16,16,0,
2026-06-07,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-07 04:00:00,2026-06-07 05:00:00,1,11,4,7,5,64,2,5,7,0,16,16,0,
2026-06-07,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-07 08:00:00,2026-06-07 09:00:00,1,13,6,7,2,54,5,3,4,0,16,16,0,
2026-06-07,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-07 12:00:00,2026-06-07 13:00:00,1,13,5,8,2,62,4,5,6,0,16,16,0,
2026-06-07,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-07 18:00:00,2026-06-07 19:00:00,1,13,6,7,3,54,3,5,8,0,16,16,0,
2026-06-07,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-07 23:00:00,2026-06-08 00:00:00,1,14,5,9,2,64,4,6,7,0,16,16,1,
2026-06-08,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-08 00:00:00,2026-06-08 01:00:00,1,15,7,8,0,53,1,4,10,0,16,16,0,
2026-06-08,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-08 04:00:00,2026-06-08 05:00:00,1,14,5,9,2,64,2,4,7,0,16,16,0,
2026-06-08,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-08 08:00:00,2026-06-08 09:00:00,1,15,7,8,1,53,2,6,11,0,16,16,0,
2026-06-08,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-08 12:00:00,2026-06-08 13:00:00,1,11,5,6,5,55,4,6,7,0,16,16,0,
2026-06-08,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-08 18:00:00,2026-06-08 19:00:00,1,12,5,7,4,58,3,4,6,0,16,16,0,
2026-06-08,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-08 23:00:00,2026-06-09 00:00:00,1,13,6,7,3,54,3,5,8,0,16,16,1,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-09 00:00:00,2026-06-09 01:00:00,1,11,5,6,4,55,4,4,5,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,1,0,2026-06-09 01:00:00,2026-06-09 02:00:00,1,13,6,7,3,54,6,6,6,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,2,0,2026-06-09 02:00:00,2026-06-09 03:00:00,1,11,5,6,4,55,6,1,0,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,3,0,2026-06-09 03:00:00,2026-06-09 04:00:00,1,15,6,9,0,60,4,1,3,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-09 04:00:00,2026-06-09 05:00:00,1,14,6,8,1,57,3,4,7,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,5,0,2026-06-09 05:00:00,2026-06-09 06:00:00,1,12,6,6,4,50,3,2,5,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,6,0,2026-06-09 06:00:00,2026-06-09 07:00:00,1,12,6,6,4,50,1,5,10,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,7,0,2026-06-09 07:00:00,2026-06-09 08:00:00,1,13,5,8,2,62,5,0,0,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-09 08:00:00,2026-06-09 09:00:00,1,12,5,7,3,58,4,3,4,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,9,0,2026-06-09 09:00:00,2026-06-09 10:00:00,1,15,7,8,1,53,5,2,4,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,10,0,2026-06-09 10:00:00,2026-06-09 11:00:00,1,14,7,7,1,50,6,5,6,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,11,0,2026-06-09 11:00:00,2026-06-09 12:00:00,1,14,7,7,2,50,6,5,6,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-09 12:00:00,2026-06-09 13:00:00,1,11,5,6,5,55,2,6,9,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,13,0,2026-06-09 13:00:00,2026-06-09 14:00:00,1,11,5,6,4,55,1,1,5,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,14,0,2026-06-09 14:00:00,2026-06-09 15:00:00,1,12,5,7,3,58,0,4,9,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,15,0,2026-06-09 15:00:00,2026-06-09 16:00:00,1,12,5,7,3,58,1,6,10,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,16,0,2026-06-09 16:00:00,2026-06-09 17:00:00,1,12,5,7,4,58,1,1,5,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,17,0,2026-06-09 17:00:00,2026-06-09 18:00:00,1,12,5,7,3,58,2,0,3,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-09 18:00:00,2026-06-09 19:00:00,1,15,6,9,1,60,3,1,4,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,19,0,2026-06-09 19:00:00,2026-06-09 20:00:00,1,12,6,6,4,50,3,0,3,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,20,0,2026-06-09 20:00:00,2026-06-09 21:00:00,1,14,6,8,1,57,4,4,6,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,21,0,2026-06-09 21:00:00,2026-06-09 22:00:00,1,11,5,6,5,55,4,6,7,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,22,0,2026-06-09 22:00:00,2026-06-09 23:00:00,1,14,7,7,2,50,2,6,11,0,16,16,0,
2026-06-09,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-09 23:00:00,2026-06-10 00:00:00,1,12,5,7,4,58,6,6,5,0,16,16,1,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-10 00:00:00,2026-06-10 01:00:00,1,15,6,9,0,60,3,1,4,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,1,0,2026-06-10 01:00:00,2026-06-10 02:00:00,1,15,6,9,1,60,5,6,7,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,2,0,2026-06-10 02:00:00,2026-06-10 03:00:00,1,12,5,7,4,58,0,1,6,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,3,0,2026-06-10 03:00:00,2026-06-10 04:00:00,1,14,6,8,2,57,1,6,11,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-10 04:00:00,2026-06-10 05:00:00,1,11,4,7,4,64,1,0,3,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,5,0,2026-06-10 05:00:00,2026-06-10 06:00:00,1,11,5,6,5,55,6,0,0,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,6,0,2026-06-10 06:00:00,2026-06-10 07:00:00,1,14,6,8,1,57,5,6,7,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,7,0,2026-06-10 07:00:00,2026-06-10 08:00:00,1,13,6,7,3,54,4,6,8,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-10 08:00:00,2026-06-10 09:00:00,1,15,7,8,1,53,3,2,6,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,9,0,2026-06-10 09:00:00,2026-06-10 10:00:00,1,15,7,8,1,53,0,2,9,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,10,0,2026-06-10 10:00:00,2026-06-10 11:00:00,1,13,6,7,3,54,4,2,4,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,11,0,2026-06-10 11:00:00,2026-06-10 12:00:00,1,12,5,7,3,58,0,5,10,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-10 12:00:00,2026-06-10 13:00:00,1,12,6,6,4,50,5,1,2,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,13,0,2026-06-10 13:00:00,2026-06-10 14:00:00,1,15,6,9,0,60,6,4,4,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,14,0,2026-06-10 14:00:00,2026-06-10 15:00:00,1,13,6,7,3,54,0,5,11,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,15,0,2026-06-10 15:00:00,2026-06-10 16:00:00,1,11,5,6,5,55,6,3,2,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,16,0,2026-06-10 16:00:00,2026-06-10 17:00:00,1,12,5,7,3,58,5,6,6,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,17,0,2026-06-10 17:00:00,2026-06-10 18:00:00,1,12,6,6,4,50,6,1,1,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,18,0,2026-06-10 18:00:00,2026-06-10 19:00:00,1,14,6,8,1,57,4,2,4,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,19,0,2026-06-10 19:00:00,2026-06-10 20:00:00,1,11,5,6,4,55,6,5,4,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,20,0,2026-06-10 20:00:00,2026-06-10 21:00:00,1,15,6,9,0,60,1,5,10,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,21,0,2026-06-10 21:00:00,2026-06-10 22:00:00,1,14,6,8,1,57,3,0,3,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,22,0,2026-06-10 22:00:00,2026-06-10 23:00:00,1,12,5,7,4,58,3,1,3,0,16,16,0,
2026-06-10,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,23,0,2026-06-10 23:00:00,2026-06-11 00:00:00,1,15,7,8,0,53,2,4,9,0,16,16,1,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,0,0,2026-06-11 00:00:00,2026-06-11 01:00:00,1,12,6,6,4,50,6,0,0,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,1,0,2026-06-11 01:00:00,2026-06-11 02:00:00,1,11,5,6,5,55,0,3,8,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,2,0,2026-06-11 02:00:00,2026-06-11 03:00:00,1,15,6,9,1,60,5,5,6,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,3,0,2026-06-11 03:00:00,2026-06-11 04:00:00,1,11,5,6,4,55,5,0,0,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,4,0,2026-06-11 04:00:00,2026-06-11 05:00:00,1,12,6,6,4,50,6,2,2,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,5,0,2026-06-11 05:00:00,2026-06-11 06:00:00,1,15,7,8,0,53,4,6,9,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,6,0,2026-06-11 06:00:00,2026-06-11 07:00:00,1,15,6,9,0,60,3,0,3,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,7,0,2026-06-11 07:00:00,2026-06-11 08:00:00,1,15,6,9,1,60,5,3,4,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,8,0,2026-06-11 08:00:00,2026-06-11 09:00:00,1,13,6,7,2,54,6,4,4,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,9,0,2026-06-11 09:00:00,2026-06-11 10:00:00,1,12,5,7,3,58,4,3,4,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,10,0,2026-06-11 10:00:00,2026-06-11 11:00:00,1,11,4,7,5,64,2,3,5,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,11,0,2026-06-11 11:00:00,2026-06-11 12:00:00,1,15,7,8,1,53,5,6,8,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,12,0,2026-06-11 12:00:00,2026-06-11 13:00:00,1,15,7,8,0,53,0,0,7,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,13,0,2026-06-11 13:00:00,2026-06-11 14:00:00,1,11,5,6,4,55,4,3,4,0,16,16,0,
2026-06-11,100263,Watauga Medical Center,Watauga Medical Center,Step Down,STEP DOWN UNIT A,Intermediate Care,14,0,2026-06-11 14:00:00,2026-06-11 15:00:00,1,14,5,9,2,64,4,2,3,0,16,16,0,
